load,solar,wind
37959.171875,0.6172636065321361,0.6824685227687499
39429.34765625,0.6221687006306617,0.7423629923697956
42165.625,0.4524010237875933,0.7494891625328368
43854.09765625,0.12416879803219173,0.745459976572583
44373.55859375,0.00028864938171125747,0.7350570667804184
44315.04296875,0.0,0.7271191967231788
43624.296875,0.0,0.7298724598322923
42450.9609375,0.0,0.7124158155728769
41667.60546875,0.0,0.6864013449475653
41668.07421875,0.0,0.6572198983631004
42326.09765625,0.0,0.6371979355271813
43461.86328125,0.0,0.606266032265153
45228.5,0.0,0.5924029651906704
47929.03125,0.0,0.5687613806511409
51916.54296875,0.0,0.5617363111283313
56065.375,0.0,0.575193265660133
58241.41796875,0.0,0.5446629875188004
59718.30078125,0.0020621109268801254,0.5051804229325025
60644.77734375,0.11209572389835708,0.46569528417699124
61115.13671875,0.09543019879550377,0.46151945020418356
61033.98828125,0.15617660278063708,0.4271271717684154
60570.13671875,0.29352168379325294,0.390769626847277
59426.828125,0.4562953153794743,0.3481690033445306
58571.60546875,0.45952527597021586,0.3147635838046863
58482.97265625,0.47257491945979346,0.28328599459803894
59476.96875,0.4522775655855079,0.24893722159378143
61879.90234375,0.37132947614333345,0.22262097013413695
63266.80859375,0.11544469426428536,0.21366603306854623
63176.99609375,3.4568788228893113e-6,0.20959699631586443
62345.828125,0.0,0.19112294560613613
60530.83984375,0.0,0.18861465753521842
58373.62109375,0.0,0.1838922834099651
56934.546875,0.0,0.18276921957570738
56383.484375,0.0,0.17149424222874426
56352.44921875,0.0,0.17625493564594522
56772.21484375,0.0,0.1805441554194929
57788.6875,0.0,0.190229309983074
59655.265625,0.0,0.20105062739531807
62717.94921875,0.0,0.2147611359729868
65436.63671874999,0.0,0.21722249552601314
65405.00390625,0.0,0.22168913155267084
64005.95703125001,0.039806663504508524,0.22360817745922326
61961.0,0.40635123725697925,0.22044104564096148
59536.171875,0.5017234850639286,0.17955388080473708
56945.61328125,0.600716465829484,0.15284229601495455
54541.453125,0.7574166795487894,0.14196081049263004
52298.09765625,0.7811372646519255,0.1344496648887675
50549.61328125,0.7739746804843776,0.12367923525528342
50050.47265625,0.8056528567292197,0.10633347926277308
51322.59375,0.5938870890593815,0.09383583529772856
55009.92578125,0.3512873468973719,0.0926521151428943
57803.62890625,0.09096735920885896,0.12583435051384823
58638.484375,7.045119041048417e-5,0.2089039532319559
58432.22265625,0.0,0.3052662017037937
56666.46484375,0.0,0.3915869869104236
54339.578125,0.0,0.4602892869313089
52803.44140625,0.0,0.5033875506737101
52032.5625,0.0,0.5173967009239568
52036.22265625,0.0,0.5136942240101541
52334.28125,0.0,0.5019890192530085
53095.71875,0.0,0.4765965260102984
54768.03125,0.0,0.4532275613140944
58110.25,0.0,0.44596910880110135
61324.59375,0.0,0.43648745271224987
60732.828125,0.0,0.42577976748069707
58859.625,0.01701673426078514,0.405986855400831
56793.078125,0.2531297344068016,0.38158252108001883
54770.95703125,0.508780009564523,0.26960404430945034
52496.62890625,0.5717839936895767,0.2087630939670814
50394.51171875,0.5618093507561213,0.1914452810568296
48837.16015625,0.5652112045182984,0.19154071162716546
47951.40234375,0.5674436383614171,0.18995581759699876
48147.62890625,0.5707537460475045,0.178231908673314
49305.51953125,0.5987020238532136,0.1698791863338007
51824.45703125,0.4480208395819618,0.1780136306595026
53323.48046875,0.13523660175377508,0.26093983363973233
53512.14453125,0.0004213762441160925,0.42030146916830063
52993.23046875,0.0,0.550478827530141
50973.453125,0.0,0.6252034573900386
48324.72265625,0.0,0.6678861368366701
46211.22265625,0.0,0.6840414275939848
44979.421875,0.0,0.6845045402829407
44410.00390625,0.0,0.6691116323759199
44224.0,0.0,0.6563128769437376
44470.87890625,0.0,0.6394912031655947
45819.41796875,0.0,0.6368274244972301
48932.91796875,0.0,0.643842284698069
52107.05078125,0.0,0.6481534004363108
51557.015625,0.0,0.6504041608931579
50355.08984375,0.019493013071240337,0.6495969420768498
49258.99609375,0.18795628239811155,0.635020096941878
47664.421875,0.3762817842288059,0.548745311064365
45907.375,0.5084702405096758,0.4420436585485342
44360.09765625,0.5403821326187895,0.4188956472572223
42806.73828125,0.4698791100873164,0.43972343394576324
41682.15625,0.4949000065613095,0.47104909249906257
41393.75390625,0.5451784120459724,0.47902243651607535
41676.58203125,0.5527384475273357,0.474144234038769
43106.58203125,0.43968004842946884,0.4717622180031982
43761.31640625,0.1026928147295658,0.5829249466767653
43037.00390625,0.0005195343182920345,0.6647457622439373
42137.59375,0.0,0.6835360251709172
40658.6328125,0.0,0.6765040182763608
38648.3515625,0.0,0.6828293237059764
36628.11328125,0.0,0.6811796308781612
35269.57421875,0.0,0.678418822363268
34264.609375,0.0,0.6731601174693205
33739.11328125,0.0,0.672547535667898
33549.52734375,0.0,0.671822722841293
33990.3828125,0.0,0.6704481105249622
35039.8515625,0.0,0.6580511911999858
36522.55859375,0.0,0.6441098304811833
37553.171875,0.0,0.6364756603558079
38189.453125,0.028066839466974313,0.6337463999387855
38170.75,0.25633686218488533,0.6217036178921268
37323.6640625,0.36801190704037196,0.5522669953520087
36260.33203125,0.44364973064348456,0.43031496427452565
35163.76953125,0.5332347120501982,0.3548810472890644
34383.640625,0.5527739983892316,0.36332654581632806
33751.9453125,0.553690314923238,0.39048389329079847
33498.6796875,0.6038580174485092,0.40333819095350604
33595.87109375,0.6325190840785179,0.3959392940956445
34814.06640625,0.5993578410099263,0.407765801446553
36082.85546875,0.19336005296835607,0.5274261772283144
35742.96484375,0.0009945094685570258,0.6740336387676896
35143.23046875,0.0,0.7435625549667153
34186.4140625,0.0,0.7655343326544206
32698.994140624996,0.0,0.783212985168311
31124.564453125,0.0,0.7958141518281159
29760.865234375,0.0,0.8035244195007829
28852.283203125,0.0,0.8115240943304916
28226.392578125,0.0,0.838061589662769
27947.25,0.0,0.8466775132435869
28018.560546875,0.0,0.8330952978563292
28582.828125,0.0,0.805940859371938
29511.4765625,0.0,0.8029493736915195
30435.939453125,0.0,0.8106983599479004
31792.544921875,0.01560747884169432,0.8090619685144889
32867.1640625,0.1965719131495321,0.8026158570309895
33583.85546875,0.3839000943650075,0.7795329840929933
34104.125,0.47016405894426394,0.7419311801383002
34336.59765625,0.4773797305279275,0.7587127311004785
34330.12890625,0.45864057713820033,0.7931795403341039
34056.73828125,0.5316662788842428,0.8538822904525337
34111.91796875,0.4826143399492831,0.8708887934183004
34416.76953125,0.43108512559850676,0.8694091876751125
36064.3515625,0.37121632942667915,0.861574086918856
37092.83203125,0.13158541055594195,0.8616628965196832
36916.30859375,0.0011026060693487747,0.8572206551015918
36096.69140625,0.0,0.8598269861447139
34341.6328125,0.0,0.8728349789672492
32243.843750000004,0.0,0.8754482980439946
30349.75,0.0,0.869568358637629
29099.9765625,0.0,0.8512924088334504
28617.599609375,0.0,0.8063173254870213
28629.9453125,0.0,0.7723208440072595
29355.466796875,0.0,0.7288014127600457
31085.314453125,0.0,0.7055568704015526
34507.98828125,0.0,0.6850225552761394
38966.63671875,0.0,0.671158946976001
39409.61328125,0.0,0.6631211328362363
38894.83984375,0.02899130514469176,0.6751676007021736
38565.55859375,0.3954618050897944,0.6174696776183055
38230.92578125,0.8321414031156079,0.5053146778509194
37643.14453125,0.8785556386500453,0.5004929289861408
37043.24609375,0.8481024602935369,0.5629113777423941
36463.08984375,0.8225477568167869,0.5962204244374454
35834.57421875,0.8353842691952394,0.5530625349161051
35578.41015625,0.8697281080765231,0.5154383139972011
35892.70703125,0.8836480661332851,0.4530995622833104
37931.41015625,0.6946182320281523,0.34752052428074215
40202.046875,0.2228839262728602,0.26821034329224225
40602.53125,0.001509411569226389,0.23401283605734075
40332.80859375,0.0,0.19074701861366822
39155.19921875,0.0,0.15643691566651818
37183.71875,0.0,0.1358351227432474
35798.34765625,0.0,0.12341909839477438
35214.38671875,0.0,0.10652430133643534
35347.81640625,0.0,0.08348226261043219
35821.73828125,0.0,0.0745052397505472
36784.16015625,0.0,0.06636347892946706
39054.21484375,0.0,0.05883449522137668
43317.140625,0.0,0.052782107650579356
47618.69921875,0.0,0.04634335438466436
47828.50390625,0.0,0.04420602779776288
45814.10546875,0.022139917338847275,0.04405883603042375
43366.52734375,0.35755459612094515,0.04158886841748851
41084.64453125,0.7756085423158953,0.028000526260939178
39135.16796875,0.8374691768936147,0.015606239601691446
37514.21875,0.8086088284973215,0.022725158850154085
36499.015625,0.7984995218890764,0.030028709817235596
35627.03125,0.7879214344733193,0.032062538330175465
35355.63671875,0.8037221998931748,0.03583449115349686
35864.93359375,0.7953323114589557,0.03481918778042018
38136.04296875,0.6127271774852562,0.0351672270668271
40535.65625,0.19308394488694913,0.04662622137979754
41140.09375,0.0016179921330533424,0.08073731779569647
41248.96875,0.0,0.1007665437565513
40264.03515625,0.0,0.11460373975603946
38437.14453125,0.0,0.12936539703441202
37162.67578125,0.0,0.15166375260291917
36822.0,0.0,0.14783255286686747
37042.7578125,0.0,0.14654162113709168
37580.69921875,0.0,0.1339755415976596
38699.66796875,0.0,0.11965338931069854
40935.171875,0.0,0.10747945179774777
45010.63671875,0.0,0.10024075958792333
49294.98828125,0.0,0.10367716645340372
48945.83203125,0.0,0.10774166094524801
46433.33203125,0.03310637548791488,0.10958472012244291
43668.57421875,0.4210975191134004,0.11992607235646394
41312.99609375,0.814541813990904,0.10495872508976999
39339.921875,0.8769221666776393,0.0800637944263532
37807.37890625,0.8503461718197176,0.10598411181890643
36655.28515625,0.8275073365748962,0.140600432319512
35783.70703125,0.8366027984950999,0.18337389688113123
35407.16015625,0.8611853847559491,0.20758900573340597
35665.6328125,0.8740154631147169,0.2159823287373366
37550.21484375,0.7047241140217769,0.20880218986551258
40046.9296875,0.23575684342629383,0.24590119859252715
40759.04296875,0.0018866261863800706,0.3397037423983797
40920.40234375,0.0,0.46079106364987943
40057.89453125,0.0,0.5659101147169087
38401.296875,0.0,0.6621275833066178
37137.0078125,0.0,0.6949678222168796
36730.15234375,0.0,0.7021847584884224
36856.3671875,0.0,0.6886787404800502
37402.30859375,0.0,0.6981278729871533
38546.72265625,0.0,0.7102630232170054
40835.9765625,0.0,0.7076461684736018
45074.12890625,0.0,0.6958168937672501
49287.26171875,0.0,0.6894327279992026
48783.89453125,0.0,0.686415912150874
46339.71484375,0.0323037886027584,0.6818314396608357
43757.42578125,0.39614960432913243,0.6760949816201002
41631.05078125,0.7600176851718419,0.5839902758681204
39919.8828125,0.7813515187365381,0.5517759398279951
38564.62890625,0.613949253030659,0.5806139522253666
37601.53125,0.5322846639328009,0.6281788461892353
36905.71484375,0.6054734692237417,0.6553944613459919
36779.58984375,0.5033250773797486,0.6564323000562576
37315.65625,0.4311776707257348,0.6579569640778516
39352.640625,0.33466846834120817,0.6443830739744649
41173.734375,0.14462625148769465,0.6640760149386687
41333.609375,0.00181824912326332,0.7197895431961844
40799.33984375,0.0,0.7710296919081672
38906.921875,0.0,0.8001777403491998
36432.140625,0.0,0.8201748220666657
34609.38671875,0.0,0.8185439453783587
33528.15234375,0.0,0.8173904382482068
33011.55859375,0.0,0.8297427626348031
32843.0078125,0.0,0.847099648437563
33087.2578125,0.0,0.8544597615725422
34402.40234375,0.0,0.8514768838539997
37446.58203125,0.0,0.8467868632493206
40703.71484375,0.0,0.842475617201491
40653.90234375,0.0,0.8340161507691463
40300.78515625,0.02104408848043077,0.819632278080246
40013.02734375,0.2344012787767058,0.7998691519145784
39382.6875,0.4268448309082012,0.7487180937665292
38522.5078125,0.43273069767105327,0.7215980513499095
37811.734375,0.40537673754739084,0.7192343960239052
37107.89453125,0.39975989981827914,0.7077597690888269
36413.09765625,0.4213857621198012,0.6907048900161763
36082.23828125,0.4509469316899255,0.6508228216153729
36165.22265625,0.4201355248550026,0.5719187866249578
37120.671875,0.3453786197308478,0.4929882941740299
37573.65234375,0.11715245430653014,0.46272751789474575
36930.26171875,0.0017623168239089704,0.5260425701077517
36125.578125,0.0,0.5765695965183003
34790.88671875,0.0,0.6166092874568262
33019.30078125,0.0,0.6402690076235369
31135.748046875,0.0,0.6214545866145192
29752.548828125,0.0,0.6149131272930173
28851.501953125,0.0,0.5267123576816001
28337.46875,0.0,0.48576737958021554
28280.482421875,0.0,0.4335810801550018
28582.498046875,0.0,0.4147370827177663
29503.3671875,0.0,0.43585306423693465
31026.849609375,0.0,0.4655155292672459
